## blobtools v1.0
## assembly	: /home/amir/gasp/celera_assemblies/404.mer22.scf.fasta
## coverage	: bam0 - /home/amir/gasp/mapping/404_celera_22.bam
## taxonomy	: tax0 - /home/amir/gasp/blast/404_celera_22.txt
## nodesDB	: /home/amir/gasp/blobtools/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
scf7180000028498	17704	0.3919	100	31.06	Ascomycota	26618.0	0
scf7180000028499	8963	0.379	40	29.189	Ascomycota	6794.0	0
scf7180000028500	8255	0.3712	20	27.558	Ascomycota	15139.0	0
scf7180000028501	4688	0.3776	0	32.453	Ascomycota	8658.0	0
scf7180000028502	11722	0.3799	40	27.389	Ascomycota	13121.0	0
scf7180000028503	3192	0.364	0	41.976	Ascomycota	5884.0	0
scf7180000028504	2964	0.3688	0	31.847	Ascomycota	5474.0	0
scf7180000028505	2528	0.3873	0	26.737	Ascomycota	4663.0	0
scf7180000028506	2328	0.3509	0	22.674	Ascomycota	4300.0	0
scf7180000028507	15009	0.3714	60	32.461	Ascomycota	16175.0	0
scf7180000028508	16705	0.38	160	25.171	Ascomycota	12323.0	0
scf7180000028509	30778	0.38	80	33.335	Ascomycota	22971.0	0
scf7180000028510	8831	0.4053	0	33.242	Ascomycota	13681.0	0
scf7180000028511	6427	0.3804	0	57.698	Ascomycota	11814.0	0
scf7180000028512	12217	0.3816	20	28.959	Ascomycota	14419.0	0
scf7180000028513	5116	0.3932	20	30.976	Ascomycota	7223.0	0
scf7180000028514	3686	0.4015	0	42.062	Ascomycota	6763.0	0
scf7180000028515	2208	0.3732	0	145.921	Ascomycota	4034.0	0
scf7180000028516	2146	0.3388	0	434.26	Ascomycota	3952.0	0
scf7180000028517	16665	0.3583	40	35.703	Ascomycota	13125.0	0
scf7180000028518	3366	0.3776	0	29.974	Ascomycota	6205.0	0
scf7180000028519	10164	0.3966	80	26.551	Ascomycota	15287.0	0
scf7180000028520	20264	0.3886	160	40.706	Ascomycota	9985.0	0
scf7180000028521	1473	0.3075	0	32.179	Ascomycota	2721.0	0
scf7180000028522	5440	0.3886	0	31.908	Ascomycota	10002.0	0
scf7180000028523	6099	0.3826	20	35.517	Ascomycota	7642.0	0
scf7180000028524	13166	0.3804	60	29.889	Ascomycota	12473.0	0
scf7180000028525	4418	0.4278	0	32.019	Ascomycota	8126.0	0
scf7180000028526	16116	0.3867	120	40.363	Ascomycota	10953.0	0
scf7180000028527	5970	0.3595	0	27.404	Ascomycota	10992.0	0
scf7180000028528	3382	0.3921	0	30.621	Ascomycota	6229.0	0
scf7180000028529	3109	0.3852	20	81.714	Ascomycota	5657.0	0
scf7180000028530	8689	0.3923	0	52.447	Ascomycota	16046.0	0
scf7180000028531	3797	0.3758	0	25.617	Ascomycota	7001.0	0
scf7180000028532	3875	0.3964	0	31.396	Ascomycota	7140.0	0
scf7180000028533	2742	0.3388	0	39.35	Ascomycota	5059.0	0
scf7180000028534	3065	0.4059	0	33.023	Ascomycota	5633.0	0
scf7180000028535	12658	0.385	40	29.088	Ascomycota	11631.0	0
scf7180000028536	8469	0.375	40	24.333	Ascomycota	9707.0	0
scf7180000028537	4062	0.3826	0	18.812	Ascomycota	7502.0	0
scf7180000028538	2779	0.3958	0	23.312	Ascomycota	5116.0	0
scf7180000028539	16984	0.4229	80	41.376	Ascomycota	16910.0	0
scf7180000028540	2449	0.3822	0	29.54	Ascomycota	4506.0	0
scf7180000028541	13787	0.3846	100	28.945	Ascomycota	9474.0	0
scf7180000028542	6984	0.3845	40	28.844	Ascomycota	6348.0	0
scf7180000028543	12738	0.3647	20	29.784	Ascomycota	13577.0	0
scf7180000028544	2357	0.3759	0	29.295	Ascomycota	4353.0	0
scf7180000028545	2027	0.3557	0	33.802	Ascomycota	3736.0	0
scf7180000028546	3235	0.3852	0	29.825	Ascomycota	5975.0	0
scf7180000028547	1636	0.3808	0	29.965	Ascomycota	3022.0	0
scf7180000028548	1999	0.3847	0	24.87	Ascomycota	3692.0	0
scf7180000028549	9517	0.3822	80	29.199	Ascomycota	5838.0	0
scf7180000028550	1982	0.3441	0	26.373	Ascomycota	3661.0	0
scf7180000028551	5664	0.4433	20	32.211	Ascomycota	7009.0	0
scf7180000028552	2274	0.3953	0	24.961	Ascomycota	4183.0	0
scf7180000028553	1896	0.4325	0	28.738	Ascomycota	3496.0	0
scf7180000028554	11626	0.3778	80	27.73	Ascomycota	10358.0	0
scf7180000028555	1692	0.4267	0	34.134	Ascomycota	3109.0	0
scf7180000028556	1527	0.3687	0	30.141	Ascomycota	2747.0	0
scf7180000028557	1978	0.4237	0	27.164	Ascomycota	3642.0	0
scf7180000028558	1611	0.4016	0	21.763	Ascomycota	2976.0	0
scf7180000028559	7383	0.3739	100	24.15	Ascomycota	3273.0	0
scf7180000028560	1214	0.3987	0	31.973	Ascomycota	2242.0	0
scf7180000028561	3942	0.409	40	32.448	Ascomycota	2772.0	0
scf7180000028562	1826	0.4031	0	24.45	Ascomycota	3373.0	0
scf7180000028563	2611	0.373	0	34.83	Ascomycota	4817.0	0
scf7180000028564	20130	0.3859	140	32.159	Ascomycota	11773.0	0
scf7180000028565	1449	0.3575	0	21.585	Ascomycota	2671.0	0
scf7180000028566	1205	0.3726	0	20.591	Ascomycota	2226.0	0
scf7180000028567	8348	0.3873	0	47.025	Ascomycota	15354.0	0
scf7180000028568	7869	0.3617	0	51.629	Ascomycota	14495.0	0
scf7180000028569	2060	0.415	0	95.965	Ascomycota	3472.0	0
scf7180000028570	6349	0.3684	0	33.541	Ascomycota	11708.0	0
scf7180000028571	4740	0.3696	0	46.973	Ascomycota	8754.0	0
scf7180000028572	9560	0.3833	20	36.476	Ascomycota	12482.0	0
scf7180000028573	2496	0.3542	0	37.976	Ascomycota	4497.0	0
scf7180000028574	4482	0.3632	0	25.631	Ascomycota	8272.0	0
scf7180000028575	1975	0.3473	0	31.712	Ascomycota	3642.0	0
scf7180000028576	5021	0.38	0	28.472	Ascomycota	9223.0	0
scf7180000028577	1941	0.3586	0	44.777	Ascomycota	3358.0	0
scf7180000028578	4391	0.3951	0	29.31	Ascomycota	8104.0	0
scf7180000028579	12433	0.3715	40	38.397	Ascomycota	22404.0	0
scf7180000028580	3089	0.3561	0	33.47	Ascomycota	5677.0	0
scf7180000028581	1354	0.387	0	43.246	Ascomycota	2486.0	0
scf7180000028582	2410	0.3585	0	31.968	Ascomycota	4359.0	0
scf7180000028583	1809	0.3554	0	50.99	Ascomycota	2512.0	0
scf7180000028584	3166	0.397	0	39.268	Ascomycota	5818.0	0
scf7180000028585	1660	0.3663	0	26.075	Ascomycota	3066.0	0
scf7180000028586	2500	0.34	0	29.004	Ascomycota	4536.0	0
scf7180000028587	3156	0.3695	0	28.5	Ascomycota	5829.0	0
scf7180000028588	1339	0.4145	0	47.807	Ascomycota	2468.0	0
scf7180000028589	2442	0.3612	0	26.387	Ascomycota	4505.0	0
scf7180000028590	2235	0.3575	0	29.715	Ascomycota	4089.0	0
scf7180000028591	2350	0.3668	0	43.072	Ascomycota	4296.0	0
scf7180000028592	1313	0.4547	0	28.021	Ascomycota	2396.0	0
scf7180000028593	8585	0.373	0	29.754	Ascomycota	15762.0	0
scf7180000028594	4509	0.3662	20	47.136	Ascomycota	5204.0	0
scf7180000028595	4158	0.4153	0	41.377	Ascomycota	7600.0	0
scf7180000028596	11134	0.3781	20	29.042	Ascomycota	13633.0	0
scf7180000028597	3503	0.3811	0	40.566	Ascomycota	6458.0	0
scf7180000028598	4088	0.4105	0	37.488	Ascomycota	7550.0	0
scf7180000028599	21313	0.4343	120	37.681	Ascomycota	12024.0	0
scf7180000028600	6509	0.3796	0	32.709	Ascomycota	12004.0	0
scf7180000028601	8210	0.383	20	60.728	Ascomycota	11239.0	0
scf7180000028602	2342	0.3954	0	25.59	Ascomycota	4325.0	0
scf7180000028603	6193	0.3852	20	30.986	Ascomycota	11225.0	0
scf7180000028604	4224	0.3724	0	25.819	Ascomycota	7795.0	0
scf7180000028605	26610	0.3822	160	38.435	Ascomycota	11635.0	0
scf7180000028606	4310	0.3974	20	30.624	Ascomycota	7701.0	0
scf7180000028607	1356	0.3761	0	32.054	Ascomycota	2488.0	0
scf7180000028608	8096	0.3911	40	30.609	Ascomycota	12658.0	0
scf7180000028609	2197	0.3741	0	62.246	Ascomycota	4002.0	0
scf7180000028610	4998	0.3667	0	59.361	Ascomycota	9121.0	0
scf7180000028611	3251	0.4614	0	585.628	Ascomycota	5854.0	0
scf7180000028612	2767	0.3668	0	31.677	Ascomycota	4841.0	0
scf7180000028613	12304	0.3695	20	37.515	Ascomycota	13682.0	0
scf7180000028614	4367	0.3506	0	25.968	Ascomycota	8037.0	0
scf7180000028615	2675	0.3764	0	37.846	Ascomycota	4918.0	0
scf7180000028616	1967	0.4067	0	30.366	Ascomycota	3627.0	0
scf7180000028617	2295	0.3312	0	43.134	Ascomycota	3952.0	0
scf7180000028618	4521	0.3709	0	51.711	Ascomycota	8251.0	0
scf7180000028619	1743	0.3569	0	36.114	Ascomycota	3214.0	0
scf7180000028620	2525	0.3747	0	38.461	Ascomycota	4597.0	0
scf7180000028621	3607	0.323	0	32.127	Ascomycota	6529.0	0
scf7180000028622	13240	0.3641	20	32.85	Ascomycota	24020.0	0
scf7180000028623	5941	0.3842	20	28.046	Ascomycota	7005.0	0
scf7180000028624	10249	0.406	20	26.194	Ascomycota	15823.0	0
scf7180000028625	4530	0.4358	0	47.916	Ascomycota	8277.0	0
scf7180000028626	13824	0.3882	0	29.114	Ascomycota	25468.0	0
scf7180000028627	14473	0.3877	0	35.162	Ascomycota	26714.0	0
scf7180000028628	8853	0.3816	0	49.192	Ascomycota	16331.0	0
scf7180000028629	11892	0.3694	20	25.01	Ascomycota	18567.0	0
scf7180000028630	10335	0.394	0	36.567	Ascomycota	19053.0	0
scf7180000028631	6947	0.3666	0	29.165	Ascomycota	12824.0	0
scf7180000028632	8115	0.3758	0	26.281	Ascomycota	14957.0	0
scf7180000028633	12974	0.3924	80	27.846	Ascomycota	11642.0	0
scf7180000028634	5412	0.3836	0	38.334	Ascomycota	9989.0	0
scf7180000028635	13030	0.3919	40	25.002	Ascomycota	15152.0	0
scf7180000028636	6717	0.3656	0	31.724	Ascomycota	12362.0	0
scf7180000028637	7566	0.4015	0	34.133	Ascomycota	13945.0	0
scf7180000028638	5901	0.3589	0	62.608	Ascomycota	10730.0	0
scf7180000028639	10104	0.3845	20	38.127	Ascomycota	9618.0	0
scf7180000028640	19221	0.3868	140	40.893	Ascomycota	9622.0	0
scf7180000028641	5309	0.3794	0	25.842	Ascomycota	9804.0	0
scf7180000028642	5137	0.3566	0	30.222	Ascomycota	9481.0	0
scf7180000028643	7126	0.3694	20	27.769	Ascomycota	10290.0	0
scf7180000028644	3981	0.361	0	33.523	Ascomycota	7336.0	0
scf7180000028645	4331	0.3523	0	36.262	Ascomycota	7987.0	0
scf7180000028646	4704	0.3863	0	32.559	Ascomycota	8682.0	0
scf7180000028647	3623	0.3665	0	29.481	Ascomycota	6691.0	0
scf7180000028648	2993	0.3779	0	32.211	Ascomycota	5522.0	0
scf7180000028649	3899	0.3875	0	28.869	Ascomycota	7201.0	0
scf7180000028650	3353	0.3761	0	34.71	Ascomycota	6187.0	0
scf7180000028651	5887	0.4208	20	28.144	Ascomycota	10789.0	0
scf7180000028652	5930	0.4003	0	31.543	Ascomycota	10900.0	0
scf7180000028653	3812	0.3709	0	26.033	Ascomycota	7040.0	0
scf7180000028654	4973	0.3559	0	21.908	Ascomycota	9156.0	0
scf7180000028655	3391	0.4078	0	26.48	Ascomycota	6263.0	0
scf7180000028656	3499	0.3793	0	30.18	Ascomycota	6462.0	0
scf7180000028657	2698	0.407	0	27.837	Ascomycota	4972.0	0
scf7180000028658	3218	0.3636	0	29.188	Ascomycota	5943.0	0
scf7180000028659	3128	0.3724	0	27.228	Ascomycota	5777.0	0
scf7180000028660	3303	0.3639	0	26.947	Ascomycota	6089.0	0
scf7180000028661	2912	0.385	0	27.205	Ascomycota	5367.0	0
scf7180000028662	3042	0.3705	0	27.499	Ascomycota	5524.0	0
scf7180000028663	8124	0.3999	0	29.377	Ascomycota	14975.0	0
scf7180000028664	2847	0.4166	0	27.874	Ascomycota	5195.0	0
scf7180000028665	4091	0.3891	0	43.931	Ascomycota	7107.0	0
scf7180000028666	11974	0.3686	20	32.079	Ascomycota	19588.0	0
scf7180000028667	2449	0.3806	0	21.697	Ascomycota	4523.0	0
scf7180000028668	2555	0.335	0	26.402	Ascomycota	4686.0	0
scf7180000028669	5465	0.3566	0	21.385	Ascomycota	10076.0	0
scf7180000028670	2266	0.3941	0	35.782	Ascomycota	4163.0	0
scf7180000028671	2921	0.3985	0	34.843	Ascomycota	5389.0	0
scf7180000028672	22108	0.395	140	30.302	Ascomycota	13723.0	0
