## blobtools v1.0
## assembly	: /home/amir/gasp/platanus_assemblies/Sefale_22_gapClosed.fa
## coverage	: bam0 - /home/amir/gasp/mapping/Sefale_platanus_22.bam
## taxonomy	: tax0 - /home/amir/gasp/blast/Sefale_platanus_22.txt
## nodesDB	: /home/amir/gasp/blobtools/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
scaffold9709_cov22	133	0.4286	0	22.203	Ascomycota	246.0	0
scaffold9710_cov54	196	0.398	0	51.311	Ascomycota	363.0	0
scaffold9711_cov63	1849	0.4343	0	62.607	Ascomycota	3415.0	0
scaffold9712_cov30	1138	0.362	0	28.512	Ascomycota	2097.0	0
scaffold9713_cov10	152	0.3421	0	8.599	Ascomycota	276.0	0
scaffold9714_cov42	2493	0.4059	0	41.851	Ascomycota	4577.0	0
scaffold9715_cov38	857	0.4201	0	36.084	Ascomycota	1583.0	0
scaffold9716_cov8	127	0.3622	0	20.181	Ascomycota	235.0	0
scaffold9717_cov75	172	0.4535	0	76.25	Ascomycota	318.0	0
scaffold9718_cov12	106	0.3396	0	55.33	Ascomycota	196.0	0
scaffold9719_cov42	552	0.3877	0	40.087	Ascomycota	1009.0	0
scaffold9720_cov54	345	0.4377	0	48.087	Ascomycota	638.0	0
scaffold9721_cov42	1668	0.3921	0	41.99	Ascomycota	3075.0	0
scaffold9722_cov42	831	0.3911	0	38.704	Ascomycota	1535.0	0
scaffold9723_cov28	119	0.4118	0	77.0	Ascomycota	215.0	0
scaffold9724_cov50	2220	0.3775	0	48.617	Ascomycota	4084.0	0
scaffold9725_cov54	1716	0.3718	0	50.459	Ascomycota	3164.0	0
scaffold9726_cov52	100	0.34	0	43.27	Ascomycota	185.0	0
scaffold9727_cov44	100	0.32	0	41.25	Ascomycota	185.0	0
scaffold9728_cov48	2418	0.4036	0	48.359	Ascomycota	4460.0	0
scaffold9729_cov38	413	0.3971	0	39.542	Ascomycota	763.0	0
scaffold9730_cov46	1399	0.3545	0	45.117	Ascomycota	2566.0	0
scaffold9731_cov71	772	0.4301	0	71.924	Ascomycota	1426.0	0
scaffold9732_cov14	112	0.3929	0	25.786	Ascomycota	202.0	0
scaffold9733_cov18	123	0.4309	0	18.122	Ascomycota	228.0	0
scaffold9734_cov73	123	0.4228	0	66.26	Ascomycota	228.0	0
scaffold9735_cov14	109	0.3303	0	12.651	Ascomycota	202.0	0
scaffold9736_cov54	367	0.3324	0	53.125	Ascomycota	678.0	0
scaffold9737_cov24	580	0.3069	0	26.41	Ascomycota	1038.0	0
scaffold9738_cov38	479	0.3862	0	34.119	Ascomycota	885.0	0
scaffold9739_cov6	113	0.3009	0	5.027	Ascomycota	209.0	0
scaffold9740_cov46	4372	0.3785	0	45.473	Ascomycota	8063.0	0
scaffold9741_cov59	983	0.4059	0	56.696	Ascomycota	1810.0	0
scaffold9742_cov12	118	0.4068	0	9.102	Ascomycota	207.0	0
scaffold9743_cov36	468	0.3419	0	33.306	Ascomycota	859.0	0
scaffold9744_cov42	1402	0.3909	0	39.126	Ascomycota	2590.0	0
scaffold9745_cov22	330	0.3727	0	33.794	Ascomycota	610.0	0
scaffold9746_cov14	118	0.4153	0	98.814	Ascomycota	219.0	0
scaffold9747_cov10	324	0.3086	0	11.67	Ascomycota	599.0	0
scaffold9748_cov54	245	0.4571	0	52.959	Ascomycota	453.0	0
scaffold9749_cov8	131	0.3282	0	12.809	Ascomycota	243.0	0
scaffold9750_cov8	145	0.3172	0	5.09	Ascomycota	268.0	0
scaffold9751_cov24	237	0.4768	0	23.321	Ascomycota	433.0	0
scaffold9752_cov59	124	0.4435	0	51.968	Ascomycota	230.0	0
scaffold9753_cov50	3848	0.3716	0	48.919	Ascomycota	7090.0	0
scaffold9754_cov8	118	0.3136	0	11.475	Ascomycota	219.0	0
scaffold9755_cov40	474	0.3945	0	39.962	Ascomycota	876.0	0
scaffold9756_cov57	2215	0.3883	0	57.195	Ascomycota	4080.0	0
scaffold9757_cov75	187	0.385	0	78.545	Ascomycota	346.0	0
scaffold9758_cov12	153	0.2745	0	19.098	Ascomycota	283.0	0
scaffold9759_cov55	4197	0.3874	0	53.738	Ascomycota	7666.0	0
scaffold9760_cov38	2349	0.3848	0	37.832	Ascomycota	4316.0	0
scaffold9761_cov61	365	0.4658	0	60.411	Ascomycota	675.0	0
scaffold9762_cov55	939	0.3908	0	51.231	Ascomycota	1735.0	0
scaffold9763_cov46	160	0.3563	0	40.1	Ascomycota	296.0	0
scaffold9764_cov57	839	0.3826	0	55.378	Ascomycota	1550.0	0
scaffold9765_cov42	1038	0.3863	0	42.914	Ascomycota	1912.0	0
scaffold9766_cov50	574	0.4808	0	49.578	Ascomycota	1061.0	0
scaffold9767_cov71	185	0.3892	0	70.081	Ascomycota	342.0	0
scaffold9768_cov55	1135	0.4035	0	54.583	Ascomycota	2091.0	0
scaffold9769_cov50	226	0.3805	0	50.164	Ascomycota	418.0	0
scaffold9770_cov44	238	0.3697	0	39.092	Ascomycota	440.0	0
scaffold9771_cov36	710	0.3915	0	33.432	Ascomycota	1312.0	0
scaffold9772_cov32	116	0.3966	0	50.388	Ascomycota	209.0	0
scaffold9773_cov50	2038	0.4342	0	46.275	Ascomycota	3753.0	0
scaffold9774_cov50	1979	0.385	0	48.43	Ascomycota	3644.0	0
scaffold9775_cov52	2003	0.4189	0	51.098	Ascomycota	3694.0	0
scaffold9776_cov50	934	0.4775	0	47.29	Ascomycota	1703.0	0
scaffold9777_cov50	5155	0.4101	0	47.363	Ascomycota	9492.0	0
scaffold9778_cov14	345	0.3942	0	113.212	Ascomycota	616.0	0
scaffold9779_cov48	2413	0.3925	0	49.681	Ascomycota	4421.0	0
scaffold9780_cov59	106	0.2925	0	49.623	Ascomycota	196.0	0
scaffold9781_cov42	187	0.4385	0	39.642	Ascomycota	346.0	0
scaffold9782_cov32	277	0.3069	0	29.245	Ascomycota	512.0	0
scaffold9783_cov36	695	0.3928	0	32.14	Ascomycota	1273.0	0
scaffold9784_cov46	1670	0.4868	0	43.41	Ascomycota	3057.0	0
scaffold9785_cov8	268	0.4291	0	36.347	Ascomycota	479.0	0
scaffold9786_cov42	5991	0.3761	0	42.578	Ascomycota	10975.0	0
scaffold9787_cov8	169	0.3195	0	6.698	Ascomycota	307.0	0
scaffold9788_cov28	169	0.3195	0	21.621	Ascomycota	313.0	0
scaffold9789_cov48	2276	0.3656	0	44.908	Ascomycota	4198.0	0
scaffold9790_cov32	415	0.388	0	30.024	Ascomycota	761.0	0
scaffold9791_cov42	981	0.367	0	41.965	Ascomycota	1812.0	0
scaffold9792_cov46	1821	0.3767	0	45.091	Ascomycota	3352.0	0
scaffold9793_cov50	628	0.3646	0	44.067	Ascomycota	1155.0	0
scaffold9794_cov52	692	0.3974	0	51.069	Ascomycota	1273.0	0
scaffold9795_cov55	696	0.4138	0	50.947	Ascomycota	1280.0	0
scaffold9796_cov36	2318	0.3689	0	35.314	Ascomycota	4241.0	0
scaffold9797_cov44	1274	0.3736	0	40.803	Ascomycota	2348.0	0
scaffold9798_cov46	721	0.3773	0	49.994	Ascomycota	1332.0	0
scaffold9799_cov52	972	0.4105	0	47.819	Ascomycota	1790.0	0
scaffold9800_cov10	140	0.3	0	37.014	Ascomycota	259.0	0
scaffold9801_cov14	170	0.3824	0	16.465	Ascomycota	315.0	0
scaffold9802_cov38	691	0.33	0	40.379	Ascomycota	1260.0	0
scaffold9803_cov52	1282	0.3791	0	46.784	Ascomycota	2368.0	0
scaffold9804_cov48	804	0.352	0	42.086	Ascomycota	1485.0	0
scaffold9805_cov16	114	0.386	0	54.746	Ascomycota	206.0	0
scaffold9806_cov46	2498	0.3843	0	42.871	Ascomycota	4602.0	0
scaffold9807_cov12	115	0.4	0	7.504	Ascomycota	213.0	0
scaffold9808_cov24	195	0.3846	0	20.995	Ascomycota	361.0	0
scaffold9809_cov38	468	0.4316	0	33.897	Ascomycota	859.0	0
scaffold9810_cov10	238	0.3866	0	6.403	Ascomycota	435.0	0
scaffold9811_cov61	2075	0.3427	0	60.049	Ascomycota	3794.0	0
scaffold9812_cov40	508	0.3465	0	38.047	Ascomycota	939.0	0
scaffold9813_cov32	172	0.4535	0	25.5	Ascomycota	318.0	0
scaffold9814_cov16	145	0.4828	0	14.234	Ascomycota	257.0	0
scaffold9815_cov36	601	0.4409	0	36.396	Ascomycota	1105.0	0
scaffold9816_cov34	130	0.3077	0	29.446	Ascomycota	241.0	0
scaffold9817_cov42	1133	0.4042	0	40.405	Ascomycota	2087.0	0
scaffold9818_cov50	575	0.3809	0	46.817	Ascomycota	1057.0	0
scaffold9819_cov59	1230	0.4154	0	56.711	Ascomycota	2261.0	0
scaffold9820_cov46	331	0.4955	0	42.795	Ascomycota	612.0	0
scaffold9821_cov61	1923	0.3739	0	61.971	Ascomycota	3524.0	0
scaffold9822_cov42	708	0.3729	0	42.641	Ascomycota	1297.0	0
scaffold9823_cov34	216	0.3796	0	24.972	Ascomycota	399.0	0
scaffold9824_cov44	438	0.379	0	41.5	Ascomycota	804.0	0
scaffold9825_cov30	114	0.4474	0	60.579	Ascomycota	211.0	0
scaffold9826_cov36	2053	0.3502	0	32.519	Ascomycota	3792.0	0
scaffold9827_cov28	116	0.3793	0	62.207	Ascomycota	215.0	0
scaffold9828_cov12	142	0.3028	0	8.549	Ascomycota	263.0	0
scaffold9829_cov8	106	0.3585	0	21.972	Ascomycota	185.0	0
scaffold9830_cov28	101	0.4257	0	9.238	Ascomycota	187.0	0
scaffold9831_cov8	128	0.4688	0	28.438	Ascomycota	231.0	0
scaffold9832_cov40	364	0.4066	0	34.066	Ascomycota	673.0	0
scaffold9833_cov42	3888	0.356	0	41.523	Ascomycota	7136.0	0
scaffold9834_cov10	117	0.2906	0	1.256	Ascomycota	211.0	0
scaffold9835_cov14	223	0.3004	0	12.61	Ascomycota	412.0	0
scaffold9836_cov12	151	0.3377	0	8.927	Ascomycota	279.0	0
scaffold9837_cov52	516	0.3663	0	50.847	Ascomycota	953.0	0
scaffold9838_cov34	1421	0.3455	0	31.279	Ascomycota	2625.0	0
scaffold9839_cov57	1425	0.4758	0	57.811	Ascomycota	2610.0	0
scaffold9840_cov42	722	0.3726	0	44.032	Ascomycota	1328.0	0
scaffold9841_cov36	472	0.4301	0	38.002	Ascomycota	872.0	0
scaffold9842_cov38	1659	0.346	0	34.923	Ascomycota	3053.0	0
scaffold9843_cov32	107	0.4673	0	29.243	Ascomycota	198.0	0
scaffold9844_cov40	990	0.3202	0	37.043	Ascomycota	1829.0	0
scaffold9845_cov54	6203	0.3705	0	49.153	Ascomycota	11406.0	0
scaffold9846_cov48	1097	0.412	0	47.112	Ascomycota	2026.0	0
scaffold9847_cov54	1100	0.3827	0	51.84	Ascomycota	2032.0	0
scaffold9848_cov61	749	0.3765	0	59.698	Ascomycota	1384.0	0
scaffold9849_cov55	800	0.4175	0	55.502	Ascomycota	1478.0	0
scaffold9850_cov26	551	0.3013	0	24.886	Ascomycota	1018.0	0
scaffold9851_cov16	177	0.2768	0	12.876	Ascomycota	327.0	0
scaffold9852_cov12	183	0.2514	0	11.497	Ascomycota	333.0	0
scaffold9853_cov36	2004	0.3623	0	35.114	Ascomycota	3701.0	0
scaffold9854_cov38	2024	0.372	0	36.691	Ascomycota	3733.0	0
scaffold9855_cov52	131	0.3282	0	9.145	Ascomycota	237.0	0
scaffold9856_cov26	253	0.4229	0	23.664	Ascomycota	468.0	0
scaffold9857_cov38	647	0.3385	0	38.253	Ascomycota	1190.0	0
scaffold9858_cov55	166	0.3735	0	59.94	Ascomycota	307.0	0
scaffold9859_cov30	221	0.3801	0	27.738	Ascomycota	409.0	0
scaffold9860_cov44	4793	0.3624	0	44.837	Ascomycota	8783.0	0
scaffold9861_cov34	725	0.3476	0	31.181	Ascomycota	1334.0	0
scaffold9862_cov40	601	0.3977	0	37.29	Ascomycota	1110.0	0
scaffold9863_cov8	157	0.3248	0	6.643	Ascomycota	285.0	0
scaffold9864_cov32	163	0.319	0	21.834	Ascomycota	291.0	0
scaffold9865_cov32	683	0.3792	0	35.239	Ascomycota	1262.0	0
scaffold9866_cov16	103	0.3592	0	45.592	Ascomycota	191.0	0
scaffold9867_cov28	266	0.4135	0	24.327	Ascomycota	492.0	0
scaffold9868_cov20	131	0.3206	0	22.618	Ascomycota	243.0	0
scaffold9869_cov18	215	0.3302	0	8.674	Ascomycota	398.0	0
scaffold9870_cov42	118	0.4492	0	436.975	Ascomycota	219.0	0
scaffold9871_cov18	111	0.3153	0	29.387	Ascomycota	206.0	0
scaffold9872_cov44	1048	0.3511	0	43.771	Ascomycota	1930.0	0
scaffold9873_cov55	1166	0.3782	0	53.6	Ascomycota	2154.0	0
scaffold9874_cov20	269	0.2788	0	24.866	Ascomycota	497.0	0
scaffold9875_cov65	342	0.4035	0	61.591	Ascomycota	632.0	0
scaffold9876_cov67	353	0.4193	0	67.949	Ascomycota	652.0	0
scaffold9877_cov44	768	0.3841	0	45.057	Ascomycota	1413.0	0
scaffold9878_cov54	1425	0.3979	0	48.215	Ascomycota	2632.0	0
scaffold9879_cov46	1227	0.3757	0	43.784	Ascomycota	2261.0	0
scaffold9880_cov20	344	0.3488	0	20.413	Ascomycota	636.0	0
scaffold9881_cov40	367	0.3488	0	38.354	Ascomycota	678.0	0
scaffold9882_cov40	795	0.3723	0	38.487	Ascomycota	1469.0	0
scaffold9883_cov59	111	0.4685	0	176.297	Ascomycota	176.0	0
scaffold9884_cov36	1205	0.3311	0	33.124	Ascomycota	2226.0	0
scaffold9885_cov32	361	0.3712	0	30.355	Ascomycota	662.0	0
scaffold9886_cov14	200	0.405	0	15.84	Ascomycota	370.0	0
scaffold9887_cov26	122	0.3607	0	28.057	Ascomycota	226.0	0
scaffold9888_cov18	171	0.3041	0	38.31	Ascomycota	265.0	0
scaffold9889_cov8	111	0.3423	0	39.577	Ascomycota	195.0	0
scaffold9890_cov30	468	0.3996	0	27.562	Ascomycota	865.0	0
scaffold9891_cov40	461	0.3492	0	37.581	Ascomycota	852.0	0
scaffold9892_cov20	106	0.3962	0	43.755	Ascomycota	196.0	0
scaffold9893_cov26	158	0.3418	0	33.247	Ascomycota	292.0	0
scaffold9894_cov55	428	0.3528	0	48.229	Ascomycota	791.0	0
scaffold9895_cov42	759	0.419	0	39.202	Ascomycota	1399.0	0
scaffold9896_cov40	4415	0.3941	0	38.624	Ascomycota	8148.0	0
scaffold9897_cov54	123	0.3171	0	47.577	Ascomycota	228.0	0
scaffold9898_cov36	248	0.3952	0	36.423	Ascomycota	459.0	0
scaffold9899_cov54	1415	0.3668	101	53.804	Ascomycota	1565.0	0
scaffold9900_cov40	205	0.3415	0	31.902	Ascomycota	379.0	0
scaffold9901_cov40	176	0.3523	0	48.903	Ascomycota	326.0	0
scaffold9902_cov26	284	0.3415	0	23.433	Ascomycota	525.0	0
scaffold9903_cov50	455	0.3692	0	46.826	Ascomycota	835.0	0
scaffold9904_cov38	2309	0.3876	0	34.923	Ascomycota	4259.0	0
scaffold9905_cov36	893	0.3763	0	34.723	Ascomycota	1644.0	0
scaffold9906_cov48	184	0.375	0	43.837	Ascomycota	340.0	0
scaffold9907_cov40	545	0.3688	0	41.49	Ascomycota	1002.0	0
scaffold9908_cov10	311	0.3794	0	8.473	Ascomycota	575.0	0
scaffold9909_cov55	1077	0.4132	0	66.692	Ascomycota	1978.0	0
scaffold9910_cov46	570	0.3579	0	46.986	Ascomycota	1048.0	0
scaffold9911_cov38	961	0.3965	0	37.441	Ascomycota	1770.0	0
scaffold9912_cov54	1168	0.3673	0	49.485	Ascomycota	2141.0	0
scaffold9913_cov42	1464	0.3743	0	40.166	Ascomycota	2687.0	0
scaffold9914_cov42	377	0.3528	0	40.621	Ascomycota	697.0	0
scaffold9915_cov12	109	0.4312	0	49.193	Ascomycota	202.0	0
scaffold9916_cov30	132	0.3712	0	21.75	Ascomycota	244.0	0
scaffold9917_cov18	135	0.4148	0	24.0	Ascomycota	250.0	0
scaffold9918_cov57	319	0.4671	0	54.295	Ascomycota	590.0	0
scaffold9919_cov8	126	0.3175	0	19.929	Ascomycota	228.0	0
scaffold9920_cov20	187	0.3743	0	18.663	Ascomycota	340.0	0
scaffold9921_cov46	2030	0.3906	0	44.809	Ascomycota	3749.0	0
scaffold9922_cov12	144	0.4236	0	7.465	Ascomycota	267.0	0
scaffold9923_cov48	306	0.4608	0	43.317	Ascomycota	566.0	0
scaffold9924_cov10	212	0.3585	0	8.519	Ascomycota	392.0	0
scaffold9925_cov50	355	0.3662	0	43.361	Ascomycota	656.0	0
scaffold9926_cov38	104	0.4519	0	106.173	Ascomycota	193.0	0
scaffold9927_cov38	102	0.4608	0	23.98	Ascomycota	189.0	0
scaffold9928_cov36	141	0.4255	0	55.284	Ascomycota	261.0	0
scaffold9929_cov18	102	0.3529	0	44.196	Ascomycota	183.0	0
scaffold9930_cov20	172	0.3837	0	18.093	Ascomycota	318.0	0
scaffold9931_cov36	1553	0.3625	0	36.783	Ascomycota	2857.0	0
scaffold9932_cov44	2661	0.3675	0	40.689	Ascomycota	4887.0	0
scaffold9933_cov46	3516	0.3979	0	44.864	Ascomycota	6460.0	0
scaffold9934_cov46	349	0.3983	0	41.261	Ascomycota	645.0	0
scaffold9935_cov48	2775	0.3841	0	49.72	Ascomycota	5120.0	0
scaffold9936_cov48	2283	0.385	0	44.702	Ascomycota	4183.0	0
scaffold9937_cov10	137	0.3066	0	6.934	Ascomycota	254.0	0
scaffold9938_cov54	1123	0.3402	0	51.915	Ascomycota	2063.0	0
scaffold9939_cov48	6952	0.3661	0	46.2	Ascomycota	12761.0	0
scaffold9940_cov22	386	0.3368	0	21.031	Ascomycota	713.0	0
scaffold9941_cov12	121	0.281	0	12.826	Ascomycota	224.0	0
scaffold9942_cov40	3838	0.3814	0	36.526	Ascomycota	7060.0	0
scaffold9943_cov55	666	0.4084	0	51.5	Ascomycota	1225.0	0
scaffold9944_cov34	136	0.4044	0	25.831	Ascomycota	252.0	0
scaffold9945_cov40	2017	0.358	0	36.546	Ascomycota	3707.0	0
scaffold9946_cov12	109	0.422	0	33.679	Ascomycota	196.0	0
scaffold9947_cov16	412	0.335	0	18.08	Ascomycota	761.0	0
scaffold9948_cov12	165	0.3939	0	13.43	Ascomycota	305.0	0
scaffold9949_cov52	2917	0.3826	0	49.274	Ascomycota	5382.0	0
scaffold9950_cov38	159	0.3019	0	18.918	Ascomycota	294.0	0
scaffold9951_cov38	839	0.3802	0	36.479	Ascomycota	1544.0	0
scaffold9952_cov28	135	0.4	0	26.756	Ascomycota	250.0	0
scaffold9953_cov34	123	0.5447	0	28.35	Ascomycota	228.0	0
scaffold9954_cov46	139	0.4532	0	75.295	Ascomycota	257.0	0
scaffold9955_cov42	1008	0.3532	0	40.086	Ascomycota	1857.0	0
scaffold9956_cov55	3105	0.4077	0	52.142	Ascomycota	5723.0	0
scaffold9957_cov54	2658	0.4082	0	50.907	Ascomycota	4896.0	0
scaffold9958_cov50	1541	0.377	0	47.762	Ascomycota	2846.0	0
scaffold9959_cov32	400	0.3375	0	27.225	Ascomycota	739.0	0
scaffold9960_cov10	114	0.2632	0	7.254	Ascomycota	211.0	0
scaffold9961_cov57	389	0.3419	0	58.851	Ascomycota	719.0	0
scaffold9962_cov87	179	0.4469	0	84.933	Ascomycota	331.0	0
scaffold9963_cov18	185	0.4324	0	17.638	Ascomycota	342.0	0
scaffold9964_cov52	795	0.3459	0	48.785	Ascomycota	1469.0	0
scaffold9965_cov46	973	0.3792	0	56.8	Ascomycota	1797.0	0
scaffold9966_cov40	338	0.3698	0	52.932	Ascomycota	625.0	0
scaffold9967_cov22	151	0.3377	0	22.358	Ascomycota	274.0	0
scaffold9968_cov10	128	0.2813	0	6.227	Ascomycota	237.0	0
scaffold9969_cov42	180	0.3778	0	39.594	undef	333.0	0
scaffold9970_cov46	3277	0.4043	0	44.668	Ascomycota	5989.0	0
scaffold9971_cov14	136	0.2574	0	10.684	Ascomycota	252.0	0
scaffold9972_cov8	135	0.2519	0	10.326	Ascomycota	244.0	0
scaffold9973_cov46	1867	0.3685	0	43.869	Ascomycota	3437.0	0
scaffold9974_cov30	100	0.48	0	47.14	Ascomycota	180.0	0
scaffold9975_cov38	433	0.4088	0	36.843	Ascomycota	800.0	0
scaffold9976_cov57	524	0.3588	0	54.79	Ascomycota	963.0	0
scaffold9977_cov55	859	0.3644	0	52.566	Ascomycota	1581.0	0
scaffold9978_cov28	270	0.3296	0	24.911	Ascomycota	499.0	0
scaffold9979_cov40	148	0.4122	0	32.108	Ascomycota	274.0	0
scaffold9980_cov12	122	0.3689	0	12.615	Ascomycota	226.0	0
scaffold9981_cov16	423	0.3073	0	17.563	Ascomycota	737.0	0
scaffold9982_cov46	155	0.3419	0	39.374	Ascomycota	281.0	0
scaffold9983_cov32	113	0.2832	0	21.85	Ascomycota	209.0	0
scaffold9984_cov18	104	0.3269	0	72.346	Ascomycota	193.0	0
scaffold9985_cov32	187	0.385	0	32.604	Ascomycota	340.0	0
scaffold9986_cov59	5917	0.4093	0	60.1	Ascomycota	10905.0	0
scaffold9987_cov55	1499	0.447	0	53.795	Ascomycota	2736.0	0
scaffold9988_cov42	629	0.3625	0	41.889	Ascomycota	1162.0	0
scaffold9989_cov75	115	0.3565	0	69.861	Ascomycota	213.0	0
scaffold9990_cov8	113	0.4071	0	3.442	Ascomycota	193.0	0
scaffold9991_cov44	1343	0.347	0	36.885	Ascomycota	2459.0	0
scaffold9992_cov20	112	0.4554	0	19.482	Ascomycota	202.0	0
scaffold9993_cov38	112	0.4554	0	32.509	Ascomycota	207.0	0
scaffold9994_cov14	112	0.3839	0	14.884	Ascomycota	207.0	0
scaffold9995_cov48	2564	0.3756	0	47.558	Ascomycota	4702.0	0
scaffold9996_cov54	678	0.4307	0	47.478	Ascomycota	1253.0	0
scaffold9997_cov87	310	0.4613	0	80.723	Ascomycota	573.0	0
scaffold9998_cov42	2632	0.3894	0	41.204	Ascomycota	4822.0	0
scaffold9999_cov75	193	0.456	0	69.124	Ascomycota	357.0	0
scaffold10000_cov46	122	0.4262	0	147.992	Ascomycota	202.0	0
scaffold10001_cov54	765	0.4758	0	52.269	Ascomycota	1413.0	0
scaffold10002_cov42	1438	0.4263	0	42.092	Ascomycota	2634.0	0
scaffold10003_cov71	286	0.3252	0	67.577	Ascomycota	529.0	0
scaffold10004_cov14	100	0.29	0	12.68	Ascomycota	185.0	0
scaffold10005_cov36	188	0.4309	0	100.58	Ascomycota	348.0	0
scaffold10006_cov16	186	0.4731	0	107.242	Ascomycota	333.0	0
scaffold10007_cov56	2959	0.4113	90	54.593	Ascomycota	4036.0	0
scaffold10008_cov44	1514	0.3369	0	36.961	Ascomycota	2791.0	0
scaffold10009_cov46	1361	0.482	0	42.546	Ascomycota	2481.0	0
scaffold10010_cov48	626	0.3818	0	46.002	Ascomycota	1157.0	0
scaffold10011_cov22	110	0.3636	0	57.227	Ascomycota	204.0	0
scaffold10012_cov28	613	0.279	0	26.039	Ascomycota	1133.0	0
scaffold10013_cov48	2547	0.3848	0	47.626	Ascomycota	4682.0	0
scaffold10014_cov57	252	0.3849	0	48.214	Ascomycota	466.0	0
scaffold10015_cov38	1485	0.3704	0	36.985	Ascomycota	2743.0	0
scaffold10016_cov8	127	0.4252	0	6.15	Ascomycota	235.0	0
scaffold10017_cov46	392	0.3622	0	41.27	Ascomycota	725.0	0
scaffold10018_cov50	918	0.4085	0	46.465	Ascomycota	1696.0	0
scaffold10019_cov12	110	0.4455	0	10.809	Ascomycota	204.0	0
scaffold10020_cov36	655	0.3496	0	31.234	Ascomycota	1205.0	0
scaffold10021_cov8	127	0.2047	0	15.228	Ascomycota	235.0	0
scaffold10022_cov36	665	0.3083	0	33.895	Ascomycota	1221.0	0
scaffold10023_cov54	687	0.4076	0	55.697	Ascomycota	1269.0	0
scaffold10024_cov54	842	0.399	0	54.62	Ascomycota	1555.0	0
scaffold10025_cov22	279	0.2616	0	18.749	Ascomycota	516.0	0
scaffold10026_cov40	927	0.342	0	38.317	Ascomycota	1712.0	0
scaffold10027_cov54	631	0.3962	0	48.892	Ascomycota	1166.0	0
scaffold10028_cov42	945	0.3608	0	40.473	Ascomycota	1746.0	0
scaffold10029_cov42	2882	0.338	0	41.037	Ascomycota	5301.0	0
scaffold10030_cov14	153	0.3137	0	14.562	Ascomycota	283.0	0
scaffold10031_cov54	452	0.3761	0	51.181	Ascomycota	821.0	0
scaffold10032_cov67	792	0.4369	0	66.449	Ascomycota	1452.0	0
scaffold10033_cov14	114	0.4211	0	36.035	Ascomycota	211.0	0
scaffold10034_cov42	290	0.4034	0	45.476	Ascomycota	536.0	0
scaffold10035_cov10	118	0.2203	0	2.0	Ascomycota	202.0	0
scaffold10036_cov36	2504	0.347	0	36.06	Ascomycota	4625.0	0
scaffold10037_cov24	112	0.3839	0	19.009	Ascomycota	207.0	0
scaffold10038_cov54	640	0.4469	0	52.547	Ascomycota	1182.0	0
scaffold10039_cov30	159	0.3522	0	39.962	Ascomycota	283.0	0
scaffold10040_cov50	143	0.5594	0	42.427	Ascomycota	265.0	0
scaffold10041_cov44	483	0.3458	0	46.588	Ascomycota	893.0	0
scaffold10042_cov50	1298	0.3821	0	52.139	Ascomycota	2375.0	0
scaffold10043_cov20	112	0.3393	0	18.25	Ascomycota	207.0	0
scaffold10044_cov14	113	0.292	0	5.027	undef	209.0	0
scaffold10045_cov36	254	0.3622	0	32.382	Ascomycota	470.0	0
scaffold10046_cov24	120	0.2917	0	27.733	Ascomycota	222.0	0
scaffold10047_cov38	774	0.3798	0	35.667	Ascomycota	1419.0	0
scaffold10048_cov22	500	0.348	0	20.622	Ascomycota	918.0	0
scaffold10049_cov12	100	0.43	0	46.27	Ascomycota	185.0	0
scaffold10050_cov36	362	0.4254	0	35.738	Ascomycota	664.0	0
scaffold10051_cov44	1574	0.331	0	41.189	Ascomycota	2896.0	0
scaffold10052_cov32	692	0.3743	0	30.853	Ascomycota	1273.0	0
scaffold10053_cov40	180	0.3944	0	35.211	Ascomycota	333.0	0
scaffold10054_cov12	140	0.3857	0	10.357	Ascomycota	259.0	0
scaffold10055_cov46	387	0.3928	0	45.481	Ascomycota	710.0	0
scaffold10056_cov30	244	0.3525	0	24.848	Ascomycota	446.0	0
scaffold10057_cov10	257	0.3502	0	13.475	Ascomycota	470.0	0
scaffold10058_cov34	586	0.3618	0	33.763	Ascomycota	1083.0	0
scaffold10059_cov28	374	0.3422	0	26.433	Ascomycota	691.0	0
scaffold10060_cov32	141	0.2695	0	27.433	Ascomycota	261.0	0
scaffold10061_cov34	1543	0.3564	0	31.1	Ascomycota	2828.0	0
scaffold10062_cov12	113	0.3451	0	47.469	Ascomycota	209.0	0
scaffold10063_cov32	153	0.3464	0	27.915	Ascomycota	283.0	0
scaffold10064_cov12	136	0.375	0	4.941	Ascomycota	252.0	0
scaffold10065_cov10	132	0.3333	0	8.03	Ascomycota	244.0	0
scaffold10066_cov40	104	0.4038	0	30.096	Ascomycota	193.0	0
scaffold10067_cov48	1174	0.3748	0	54.888	Ascomycota	2158.0	0
scaffold10068_cov42	380	0.4026	0	41.187	Ascomycota	697.0	0
scaffold10069_cov50	267	0.4869	0	35.959	Ascomycota	494.0	0
scaffold10070_cov10	100	0.38	0	12.05	Ascomycota	174.0	0
scaffold10071_cov50	1400	0.3736	0	50.08	Ascomycota	2586.0	0
scaffold10072_cov44	661	0.4191	0	41.734	Ascomycota	1221.0	0
scaffold10073_cov42	1677	0.393	0	40.822	Ascomycota	3097.0	0
scaffold10074_cov14	272	0.3309	0	12.805	Ascomycota	503.0	0
